seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,journal,year,url,curation_decision,information_type,relation_scope,review_decision,review_theme,publish_scope,recommended_action,review_rationale,matched_technical_terms,matched_clinical_terms,matched_geo,query,fetched_at,curated_at,reviewed_at
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED30977094,10.1007/s12350-019-01704-0,30977094,,"Effect of cardiac resynchronization therapy on septal perfusion and septal thickening: Association with left ventricular function, reverse remodelling and dyssynchrony.",,2020,https://europepmc.org/article/MED/30977094,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: spect; tc99m_sestamibi_seed_match,,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,30977094,10.1016/j.ijcard.2016.09.031,30977094,3282037,"Effect of cardiac resynchronization therapy on septal perfusion and septal thickening: Association with left ventricular function, reverse remodelling and dyssynchrony.",Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology,2020,https://pubmed.ncbi.nlm.nih.gov/30977094/,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: spect; tc99m_sestamibi_seed_match,,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED11356394,10.1016/s0002-9149(01)01490-4,11356394,,Effect of primary coronary angioplasty on left ventricular function and myocardial perfusion as determined by Tc-99m sestamibi scintigraphy.,,2001,https://europepmc.org/article/MED/11356394,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,11356394,10.1016/s0002-9149(01)01490-4,11356394,,Effect of primary coronary angioplasty on left ventricular function and myocardial perfusion as determined by Tc-99m sestamibi scintigraphy.,The American journal of cardiology,2001,https://pubmed.ncbi.nlm.nih.gov/11356394/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED12973173,10.1097/01.ccm.0000079604.46997.7b,12973173,,Effects of glucose-insulin-potassium solution on myocardial salvage and left ventricular function after primary angioplasty.,,2003,https://europepmc.org/article/MED/12973173,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,12973173,10.1097/01.CCM.0000079604.46997.7B,12973173,,Effects of glucose-insulin-potassium solution on myocardial salvage and left ventricular function after primary angioplasty.,Critical care medicine,2003,https://pubmed.ncbi.nlm.nih.gov/12973173/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED20570016,10.1016/j.remn.2010.04.004,20570016,,Influence of extracardiac activity and perfusion abnormalities on myocardial perfusion gated SPECT parameters: interobserver analysis.,,2010,https://europepmc.org/article/MED/20570016,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: spect; tc99m_sestamibi_seed_match,,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,20570016,10.1016/j.remn.2010.04.004,20570016,,Influence of extracardiac activity and perfusion abnormalities on myocardial perfusion gated SPECT parameters: interobserver analysis.,Revista espanola de medicina nuclear,2010,https://pubmed.ncbi.nlm.nih.gov/20570016/,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: spect; tc99m_sestamibi_seed_match,,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED19915841,10.1007/s00259-009-1290-y,19915841,,Motion correction and myocardial perfusion SPECT using manufacturer provided software. Does it affect image interpretation?,,2010,https://europepmc.org/article/MED/19915841,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,19915841,10.1007/s00259-009-1290-y,19915841,,Motion correction and myocardial perfusion SPECT using manufacturer provided software. Does it affect image interpretation?,European journal of nuclear medicine and molecular imaging,2010,https://pubmed.ncbi.nlm.nih.gov/19915841/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,spect; imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED40733120,10.3390/pharmaceutics17070912,40733120,PMC12300555,"Nanoradiopharmaceuticals: Design Principles, Radiolabeling Strategies, and Biomedicine Applications.",,2025,https://europepmc.org/article/MED/40733120,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",theranostic; radiopharmaceutical,pet; spect; imaging; diagnostic,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,10439181,10.1097/00003072-199908000-00010,10439181,,Optimal imaging time for delayed images in the diagnosis of abnormal parathyroid tissue with Tc-99m sestamibi.,Clinical nuclear medicine,1999,https://pubmed.ncbi.nlm.nih.gov/10439181/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED19261437,10.1016/j.compmedimag.2008.09.006,19261437,,Semi-automated assessment of left ventricular mass using transaxial Tc-99m Sestamibi SPECT imaging.,,2009,https://europepmc.org/article/MED/19261437,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,spect; imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,19261437,10.1016/j.compmedimag.2008.09.006,19261437,,Semi-automated assessment of left ventricular mass using transaxial Tc-99m Sestamibi SPECT imaging.,Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society,2009,https://pubmed.ncbi.nlm.nih.gov/19261437/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,spect; imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,10355958,10.1007/BF03164889,10355958,,Simultaneous assessment of function and perfusion during dipyridamole-handgrip Tc-99m sestamibi imaging in chronic coronary artery disease.,Annals of nuclear medicine,1999,https://pubmed.ncbi.nlm.nih.gov/10355958/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; tc-99m,imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED37657020,10.1097/md.0000000000034622,37657020,PMC10476804,The evolution of primary hyperparathyroidism publications and global productivity from past to present: A bibliometric analysis during 1980 to 2022.,,2023,https://europepmc.org/article/MED/37657020,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,imaging,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED10431066,,10431066,,[Assessment of coronary revascularization with 99mTC-sestamibi SPECT. Quantitative analysis of segmentary perfusion].,,1999,https://europepmc.org/article/MED/10431066,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,10431066,,10431066,,[Assessment of coronary revascularization with 99mTC-sestamibi SPECT. Quantitative analysis of segmentary perfusion].,Revista espanola de medicina nuclear,1999,https://pubmed.ncbi.nlm.nih.gov/10431066/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED29189860,10.4067/s0034-98872017000801021,29189860,,[False negative spect parathyroid scintigraphy with sestamibi in patients with primary hyperparathyroidism].,,2017,https://europepmc.org/article/MED/29189860,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED26757867,10.4067/s0034-98872015001100008,26757867,,[Follow-up of patients with good exercise capacity in stress test with myocardial single-photon emission computed tomography (SPECT)].,,2015,https://europepmc.org/article/MED/26757867,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED18367045,10.1157/13117188,18367045,,[Interobserver correlation in the interpretation of 99mTc-sestamibi SPECT in reperfused acute myocardial infarction].,,2008,https://europepmc.org/article/MED/18367045,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,PubMed,18367045,,18367045,,[Interobserver correlation in the interpretation of 99mTc-sestamibi SPECT in reperfused acute myocardial infarction].,Revista espanola de medicina nuclear,2008,https://pubmed.ncbi.nlm.nih.gov/18367045/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi; 99mtc,spect,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
tc99m_sestamibi,Tc-99m sestamibi,EuropePMC,MED11680967,10.4067/s0034-98872001000800012,11680967,,[Radioguided surgery of hyperparathyroidism. A case report].,,2001,https://europepmc.org/article/MED/11680967,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",sestamibi,,,"(""Tc-99m sestamibi"" OR ""Technetium Tc 99m sestamibi"" OR ""99mTc-sestamibi"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
